sp_name,month,param_id,value
Traralgon,1,O3,15.97
Traralgon,1,PM10,23.29
Traralgon,1,SO2,2.32
Traralgon,2,API,0.53
Traralgon,2,NO2,4.74
Traralgon,2,O3,14.95
Traralgon,2,PM10,18.66
Traralgon,2,SO2,1.68
Traralgon,3,API,0.62
Traralgon,3,NO2,6.06
Traralgon,3,O3,15.23
Traralgon,3,PM10,19.89
Traralgon,3,SO2,1.85
Traralgon,4,API,0.78
Traralgon,4,NO2,7.52
Traralgon,4,O3,13.31
Traralgon,4,PM10,18.97
Traralgon,4,SO2,1.56
Traralgon,5,API,0.75
Traralgon,5,NO2,8.78
Traralgon,5,O3,11.2
Traralgon,5,PM10,16.37
Traralgon,5,SO2,2.49
Traralgon,6,API,0.7
Traralgon,6,NO2,9.18
Traralgon,6,O3,11.07
Traralgon,6,PM10,14.35
Traralgon,6,SO2,2.43
Traralgon,7,API,0.66
Traralgon,7,NO2,9.49
Traralgon,7,O3,12.41
Traralgon,7,PM10,14.11
Traralgon,7,SO2,2.2
Traralgon,8,API,0.57
Traralgon,8,NO2,8.41
Traralgon,8,O3,14.96
Traralgon,8,PM10,12.2
Traralgon,8,SO2,1.83
Traralgon,9,API,0.49
Traralgon,9,NO2,7.17
Traralgon,9,O3,16.89
Traralgon,9,PM10,14.81
Traralgon,9,SO2,1.82
Traralgon,10,API,0.47
Traralgon,10,NO2,5.73
Traralgon,10,O3,16.64
Traralgon,10,PM10,15.71
Traralgon,10,SO2,1.89
Traralgon,11,API,0.49
Traralgon,11,NO2,5.26
Traralgon,11,O3,17.33
Traralgon,11,PM10,16.52
Traralgon,11,SO2,2.3
Traralgon,12,API,0.45
Traralgon,12,NO2,3.94
Traralgon,12,O3,14.67
Traralgon,12,PM10,16.58
Traralgon,12,SO2,1.94
Wangaratta,1,API,1.75
Wangaratta,1,O3,27.0
Wangaratta,1,PM10,37.45
Wangaratta,2,API,0.56
Wangaratta,2,O3,27.09
Wangaratta,2,PM10,23.4
Wangaratta,3,API,0.47
Wangaratta,3,O3,17.91
Wangaratta,3,PM10,21.19
Wangaratta,4,API,0.76
Wangaratta,4,O3,14.97
Wangaratta,4,PM10,29.37
Wangaratta,5,API,0.66
Wangaratta,5,O3,11.44
Wangaratta,5,PM10,17.41
Wangaratta,6,API,0.68
Wangaratta,6,O3,12.58
Wangaratta,6,PM10,14.81
Wangaratta,7,API,0.61
Wangaratta,7,O3,13.26
Wangaratta,7,PM10,13.87
Wangaratta,8,API,0.59
Wangaratta,8,O3,14.42
Wangaratta,8,PM10,18.65
Wangaratta,9,API,0.48
Wangaratta,9,O3,19.43
Wangaratta,9,PM10,17.25
Wangaratta,10,API,0.45
Wangaratta,10,O3,23.84
Wangaratta,10,PM10,22.73
Wangaratta,11,API,0.39
Wangaratta,11,O3,28.48
Wangaratta,11,PM10,14.8
Wangaratta,12,API,0.47
Wangaratta,12,O3,28.99
Wangaratta,12,PM10,19.47
